student_id,course_code,branch,semester,course_credits,CA_mark,MID_mark,attendance_percentage,study_hours_per_week,assignment_completion_pct,previous_sgpa,previous_cgpa,backlog_count,TARGET_PASS_FAIL
3369,CE805,CE,8,2,,,95.14,19.52,84.41,8.0,7.42,1,1
3370,ME101,ME,1,4,,,78.15,19.95,72.59,,,0,1
3370,ME102,ME,1,2,,,78.15,19.95,72.59,,,0,1
3370,ME103,ME,1,3,32.52,32.52,78.15,19.95,72.59,,,0,1
3370,ME104,ME,1,3,37.67,50.0,78.15,19.95,72.59,,,0,1
3370,ME105,ME,1,3,38.13,39.47,78.15,19.95,72.59,,,0,1
3370,ME201,ME,2,3,31.86,29.76,82.39,9.36,77.58,9.0,9.0,0,1
3370,ME202,ME,2,2,,,82.39,9.36,77.58,9.0,9.0,0,1
3370,ME203,ME,2,2,,,82.39,9.36,77.58,9.0,9.0,0,1
3370,ME204,ME,2,4,,,82.39,9.36,77.58,9.0,9.0,0,1
3370,ME205,ME,2,3,32.13,29.75,82.39,9.36,77.58,9.0,9.0,0,1
3370,ME301,ME,3,3,31.46,34.38,75.97,6.3,67.97,7.57,8.31,0,1
3370,ME302,ME,3,2,,,75.97,6.3,67.97,7.57,8.31,0,1
3370,ME303,ME,3,2,,,75.97,6.3,67.97,7.57,8.31,0,1
3370,ME304,ME,3,3,38.14,42.18,75.97,6.3,67.97,7.57,8.31,0,1
3370,ME305,ME,3,2,,,75.97,6.3,67.97,7.57,8.31,0,1
3370,ME401,ME,4,3,33.64,33.73,68.88,11.76,93.34,8.33,8.32,0,1
3370,ME402,ME,4,3,32.77,36.08,68.88,11.76,93.34,8.33,8.32,0,1
3370,ME403,ME,4,3,30.49,34.84,68.88,11.76,93.34,8.33,8.32,0,1
3370,ME404,ME,4,3,40.24,45.81,68.88,11.76,93.34,8.33,8.32,0,1
3370,ME405,ME,4,3,22.22,33.65,68.88,11.76,93.34,8.33,8.32,0,1
3370,ME501,ME,5,3,38.65,42.42,80.07,12.89,62.55,7.2,8.02,0,1
3370,ME502,ME,5,2,,,80.07,12.89,62.55,7.2,8.02,0,1
3370,ME503,ME,5,3,33.36,32.15,80.07,12.89,62.55,7.2,8.02,0,1
3370,ME504,ME,5,3,35.05,39.89,80.07,12.89,62.55,7.2,8.02,0,1
3370,ME601,ME,6,3,38.18,35.82,86.01,10.32,89.37,7.82,7.99,0,1
3370,ME602,ME,6,3,33.86,36.45,86.01,10.32,89.37,7.82,7.99,0,1
3370,ME603,ME,6,2,,,86.01,10.32,89.37,7.82,7.99,0,1
3370,ME604,ME,6,3,40.25,37.21,86.01,10.32,89.37,7.82,7.99,0,1
3370,ME605,ME,6,3,,40.75,86.01,10.32,89.37,7.82,7.99,0,1
3370,ME701,ME,7,3,40.42,44.05,79.05,21.85,76.43,7.57,7.91,0,1
3370,ME702,ME,7,3,48.1,49.34,79.05,21.85,76.43,7.57,7.91,0,1
3370,ME704,ME,7,2,,,79.05,21.85,76.43,7.57,7.91,0,1
3370,ME705,ME,7,2,,,79.05,21.85,76.43,7.57,7.91,0,1
3370,ME801,ME,8,4,,,77.49,18.05,79.53,9.3,8.07,0,1
3370,ME802,ME,8,2,,,77.49,18.05,79.53,9.3,8.07,0,1
3370,ME803,ME,8,3,32.94,33.68,77.49,18.05,79.53,9.3,8.07,0,1
3370,ME804,ME,8,4,,,77.49,18.05,79.53,9.3,8.07,0,1
3370,ME805,ME,8,3,33.98,28.4,77.49,18.05,79.53,9.3,8.07,0,1
3371,EEE101,EEE,1,3,41.81,43.25,75.38,17.25,80.72,,,0,1
3371,EEE102,EEE,1,2,,,75.38,17.25,80.72,,,0,1
3371,EEE103,EEE,1,2,,,75.38,17.25,80.72,,,0,1
3371,EEE104,EEE,1,3,41.29,40.13,75.38,17.25,80.72,,,0,1
3371,EEE105,EEE,1,3,48.63,45.43,75.38,17.25,80.72,,,0,1
3371,EEE201,EEE,2,2,,,75.78,21.82,77.55,8.77,8.77,0,1
3371,EEE202,EEE,2,3,47.04,39.44,75.78,21.82,77.55,8.77,8.77,0,1
3371,EEE203,EEE,2,3,46.16,41.85,75.78,21.82,77.55,8.77,8.77,0,1
3371,EEE204,EEE,2,3,40.22,35.33,75.78,21.82,77.55,8.77,8.77,0,1
3371,EEE205,EEE,2,3,37.99,50.0,75.78,21.82,77.55,8.77,8.77,0,1
3371,EEE301,EEE,3,2,,,83.4,19.42,100.0,8.86,8.81,0,1
3371,EEE302,EEE,3,3,37.08,41.8,83.4,19.42,100.0,8.86,8.81,0,1
3371,EEE303,EEE,3,3,42.15,50.0,83.4,19.42,100.0,8.86,8.81,0,1
3371,EEE304,EEE,3,3,43.32,43.43,83.4,19.42,100.0,8.86,8.81,0,1
3371,EEE305,EEE,3,2,,,83.4,19.42,100.0,8.86,8.81,0,1
3371,EEE401,EEE,4,3,42.05,37.35,76.96,7.15,100.0,8.62,8.75,0,1
3371,EEE402,EEE,4,2,,,76.96,7.15,100.0,8.62,8.75,0,1
3371,EEE403,EEE,4,3,48.46,40.52,76.96,7.15,100.0,8.62,8.75,0,1
3371,EEE405,EEE,4,3,33.92,40.55,76.96,7.15,100.0,8.62,8.75,0,1
3371,EEE501,EEE,5,3,46.19,44.15,71.72,16.56,92.03,8.27,8.65,0,1
3371,EEE502,EEE,5,3,46.07,47.78,71.72,16.56,92.03,8.27,8.65,0,1
3371,EEE504,EEE,5,4,,,71.72,16.56,92.03,8.27,8.65,0,1
3371,EEE505,EEE,5,3,36.69,34.86,71.72,16.56,92.03,8.27,8.65,0,1
3371,EEE601,EEE,6,2,,,70.34,20.29,71.19,9.31,8.78,0,1
3371,EEE602,EEE,6,2,,,70.34,20.29,71.19,9.31,8.78,0,1
3371,EEE603,EEE,6,3,45.12,40.09,70.34,20.29,71.19,9.31,8.78,0,1
3371,EEE604,EEE,6,3,41.34,41.97,70.34,20.29,71.19,9.31,8.78,0,1
3371,EEE605,EEE,6,3,40.98,42.51,70.34,20.29,71.19,9.31,8.78,0,1
3371,EEE701,EEE,7,3,36.58,32.23,72.84,11.97,89.53,8.92,8.81,0,1
3371,EEE702,EEE,7,4,,,72.84,11.97,89.53,8.92,8.81,0,1
3371,EEE704,EEE,7,2,,,72.84,11.97,89.53,8.92,8.81,0,1
3371,EEE705,EEE,7,3,37.99,42.8,72.84,11.97,89.53,8.92,8.81,0,1
3371,EEE801,EEE,8,3,39.52,37.47,75.01,22.41,88.63,7.92,8.69,0,1
3371,EEE802,EEE,8,2,,,75.01,22.41,88.63,7.92,8.69,0,1
3371,EEE803,EEE,8,4,,,75.01,22.41,88.63,7.92,8.69,0,1
3371,EEE804,EEE,8,4,,,75.01,22.41,88.63,7.92,8.69,0,1
3371,EEE805,EEE,8,2,,,75.01,22.41,88.63,7.92,8.69,0,1
3372,CE101,CE,1,2,,,66.56,4.73,69.58,,,0,1
3372,CE102,CE,1,4,,,66.56,4.73,69.58,,,0,1
3372,CE103,CE,1,3,26.45,32.89,66.56,4.73,69.58,,,0,1
3372,CE104,CE,1,3,29.67,32.59,66.56,4.73,69.58,,,0,1
3372,CE105,CE,1,3,29.65,35.49,66.56,4.73,69.58,,,0,1
3372,CE201,CE,2,3,37.22,35.16,82.22,8.17,63.76,6.0,6.0,0,1
3372,CE202,CE,2,2,,,82.22,8.17,63.76,6.0,6.0,0,1
3372,CE203,CE,2,4,,,82.22,8.17,63.76,6.0,6.0,0,1
3372,CE204,CE,2,3,17.12,21.47,82.22,8.17,63.76,6.0,6.0,0,1
3372,CE205,CE,2,3,29.77,25.45,82.22,8.17,63.76,6.0,6.0,0,1
3372,CE301,CE,3,3,30.37,28.67,88.62,13.06,64.61,6.87,6.43,0,1
3372,CE302,CE,3,3,39.73,45.2,88.62,13.06,64.61,6.87,6.43,0,1
3372,CE303,CE,3,3,34.57,36.51,88.62,13.06,64.61,6.87,6.43,0,1
3372,CE304,CE,3,3,23.87,23.87,88.62,13.06,64.61,6.87,6.43,0,1
3372,CE401,CE,4,3,29.52,29.96,79.46,7.73,58.21,7.0,6.6,0,1
3372,CE402,CE,4,3,35.82,23.97,79.46,7.73,58.21,7.0,6.6,0,1
3372,CE403,CE,4,2,,,79.46,7.73,58.21,7.0,6.6,0,1
3372,CE404,CE,4,3,40.57,34.54,79.46,7.73,58.21,7.0,6.6,0,1
3372,CE502,CE,5,3,34.74,29.61,89.8,3.35,53.11,7.0,6.68,0,1
3372,CE503,CE,5,3,27.11,27.25,89.8,3.35,53.11,7.0,6.68,0,1
3372,CE504,CE,5,3,31.34,31.35,89.8,3.35,53.11,7.0,6.68,0,1
3372,CE505,CE,5,3,33.65,36.32,89.8,3.35,53.11,7.0,6.68,0,1
3372,CE601,CE,6,3,20.0,21.03,86.29,2.11,75.66,6.25,6.6,0,1
3372,CE602,CE,6,2,,,86.29,2.11,75.66,6.25,6.6,0,1
3372,CE603,CE,6,3,33.08,33.81,86.29,2.11,75.66,6.25,6.6,0,1
3372,CE604,CE,6,3,30.86,19.47,86.29,2.11,75.66,6.25,6.6,0,1
3372,CE605,CE,6,3,40.8,35.64,86.29,2.11,75.66,6.25,6.6,0,1
3372,CE702,CE,7,3,41.98,37.12,73.71,11.58,73.12,6.86,6.65,0,1
3372,CE703,CE,7,3,28.66,26.55,73.71,11.58,73.12,6.86,6.65,0,1
3372,CE704,CE,7,3,35.64,34.55,73.71,11.58,73.12,6.86,6.65,0,1
3372,CE801,CE,8,3,35.16,25.86,75.11,13.75,72.28,7.33,6.72,0,1
3372,CE802,CE,8,2,,,75.11,13.75,72.28,7.33,6.72,0,1
3372,CE803,CE,8,2,,,75.11,13.75,72.28,7.33,6.72,0,1
3372,CE804,CE,8,3,35.07,26.22,75.11,13.75,72.28,7.33,6.72,0,1
3372,CE805,CE,8,2,,,75.11,13.75,72.28,7.33,6.72,0,1
3373,ECE101,ECE,1,3,36.61,36.6,86.09,7.56,69.69,,,0,1
3373,ECE102,ECE,1,3,37.37,38.76,86.09,7.56,69.69,,,0,1
3373,ECE103,ECE,1,3,38.94,42.28,86.09,7.56,69.69,,,0,1
3373,ECE105,ECE,1,3,36.76,35.12,86.09,7.56,69.69,,,0,1
3373,ECE201,ECE,2,2,,,100.0,9.77,76.69,8.25,8.25,0,1
3373,ECE202,ECE,2,3,48.37,39.17,100.0,9.77,76.69,8.25,8.25,0,1
3373,ECE203,ECE,2,3,47.84,44.06,100.0,9.77,76.69,8.25,8.25,0,1
3373,ECE204,ECE,2,3,40.59,40.54,100.0,9.77,76.69,8.25,8.25,0,1
3373,ECE205,ECE,2,3,43.7,50.0,100.0,9.77,76.69,8.25,8.25,0,1
3373,ECE302,ECE,3,2,,,79.83,12.71,77.49,9.29,8.81,0,1
3373,ECE304,ECE,3,4,,,79.83,12.71,77.49,9.29,8.81,0,1
3373,ECE305,ECE,3,3,41.22,45.99,79.83,12.71,77.49,9.29,8.81,0,1
3373,ECE402,ECE,4,3,36.71,40.04,100.0,9.58,77.26,9.0,8.86,0,1
3373,ECE403,ECE,4,3,40.69,35.61,100.0,9.58,77.26,9.0,8.86,0,1
3373,ECE404,ECE,4,3,40.24,39.64,100.0,9.58,77.26,9.0,8.86,0,1
3373,ECE405,ECE,4,3,43.89,45.24,100.0,9.58,77.26,9.0,8.86,0,1
3373,ECE501,ECE,5,3,39.7,34.42,75.94,9.24,73.75,8.25,8.7,0,1
3373,ECE502,ECE,5,3,28.1,28.31,75.94,9.24,73.75,8.25,8.7,0,1
3373,ECE503,ECE,5,2,,,75.94,9.24,73.75,8.25,8.7,0,1
3373,ECE504,ECE,5,3,48.83,49.11,75.94,9.24,73.75,8.25,8.7,0,1
3373,ECE505,ECE,5,3,37.99,40.15,75.94,9.24,73.75,8.25,8.7,0,1
3373,ECE601,ECE,6,3,36.7,,89.86,14.1,65.75,8.21,8.59,0,1
3373,ECE602,ECE,6,3,36.65,39.12,89.86,14.1,65.75,8.21,8.59,0,1
3373,ECE603,ECE,6,2,,,89.86,14.1,65.75,8.21,8.59,0,1
3373,ECE604,ECE,6,3,44.47,48.11,89.86,14.1,65.75,8.21,8.59,0,1
3373,ECE701,ECE,7,2,,,94.89,15.23,68.31,8.36,8.56,0,1
3373,ECE702,ECE,7,3,37.03,29.68,94.89,15.23,68.31,8.36,8.56,0,1
3373,ECE703,ECE,7,3,37.3,36.31,94.89,15.23,68.31,8.36,8.56,0,1
3373,ECE704,ECE,7,2,,,94.89,15.23,68.31,8.36,8.56,0,1
3373,ECE705,ECE,7,2,,,94.89,15.23,68.31,8.36,8.56,0,1
3373,ECE801,ECE,8,2,,,83.33,9.73,69.21,8.5,8.55,0,1
3373,ECE802,ECE,8,2,,,83.33,9.73,69.21,8.5,8.55,0,1
3373,ECE803,ECE,8,3,,34.75,83.33,9.73,69.21,8.5,8.55,0,1
3373,ECE804,ECE,8,3,35.64,35.35,83.33,9.73,69.21,8.5,8.55,0,1
3373,ECE805,ECE,8,3,33.66,45.42,83.33,9.73,69.21,8.5,8.55,0,1
3374,EEE101,EEE,1,3,35.71,33.04,85.95,11.48,61.55,,,0,1
3374,EEE102,EEE,1,2,,,85.95,11.48,61.55,,,0,1
3374,EEE103,EEE,1,2,,,85.95,11.48,61.55,,,0,1
3374,EEE104,EEE,1,3,43.97,41.97,85.95,11.48,61.55,,,0,1
3374,EEE105,EEE,1,3,33.8,39.35,85.95,11.48,61.55,,,0,1
3374,EEE201,EEE,2,2,,,89.69,6.41,71.42,8.23,8.23,0,1
3374,EEE202,EEE,2,3,38.71,37.3,89.69,6.41,71.42,8.23,8.23,0,1
3374,EEE203,EEE,2,3,40.76,39.14,89.69,6.41,71.42,8.23,8.23,0,1
3374,EEE204,EEE,2,3,41.17,38.2,89.69,6.41,71.42,8.23,8.23,0,1
3374,EEE205,EEE,2,3,27.26,35.93,89.69,6.41,71.42,8.23,8.23,0,1
3374,EEE301,EEE,3,2,,,86.28,15.19,73.6,8.36,8.3,0,1
3374,EEE302,EEE,3,3,36.84,39.94,86.28,15.19,73.6,8.36,8.3,0,1
3374,EEE303,EEE,3,3,44.37,30.5,86.28,15.19,73.6,8.36,8.3,0,1
3374,EEE304,EEE,3,3,39.5,37.63,86.28,15.19,73.6,8.36,8.3,1,0
3374,EEE305,EEE,3,2,,,86.28,15.19,73.6,8.36,8.3,1,1
3374,EEE401,EEE,4,3,45.62,45.8,94.71,7.4,68.36,6.15,7.6,1,1
3374,EEE402,EEE,4,2,,,94.71,7.4,68.36,6.15,7.6,1,1
3374,EEE403,EEE,4,3,40.02,38.73,94.71,7.4,68.36,6.15,7.6,1,1
3374,EEE405,EEE,4,3,40.58,39.44,94.71,7.4,68.36,6.15,7.6,1,1
3374,EEE501,EEE,5,3,37.76,35.71,76.35,11.72,73.16,8.45,7.78,1,1
3374,EEE502,EEE,5,3,45.92,36.78,76.35,11.72,73.16,8.45,7.78,1,1
3374,EEE504,EEE,5,4,,,76.35,11.72,73.16,8.45,7.78,1,1
3374,EEE505,EEE,5,3,37.76,35.98,76.35,11.72,73.16,8.45,7.78,1,1
3374,EEE601,EEE,6,2,,,86.81,9.67,69.23,8.23,7.88,1,1
3374,EEE602,EEE,6,2,,,86.81,9.67,69.23,8.23,7.88,1,1
3374,EEE603,EEE,6,3,35.03,35.71,86.81,9.67,69.23,8.23,7.88,1,1
3374,EEE604,EEE,6,3,43.35,43.9,86.81,9.67,69.23,8.23,7.88,1,1
3374,EEE605,EEE,6,3,38.67,38.73,86.81,9.67,69.23,8.23,7.88,1,1
3374,EEE701,EEE,7,3,37.97,32.09,84.87,4.39,67.79,8.38,7.96,1,1
3374,EEE702,EEE,7,4,,,84.87,4.39,67.79,8.38,7.96,1,1
3374,EEE704,EEE,7,2,,,84.87,4.39,67.79,8.38,7.96,1,1
3374,EEE705,EEE,7,3,37.38,47.88,84.87,4.39,67.79,8.38,7.96,1,1
3374,EEE801,EEE,8,3,34.7,34.96,84.26,11.74,74.94,8.25,8.0,1,1
3374,EEE802,EEE,8,2,,,84.26,11.74,74.94,8.25,8.0,1,1
3374,EEE803,EEE,8,4,,,84.26,11.74,74.94,8.25,8.0,1,1
3374,EEE804,EEE,8,4,,,84.26,11.74,74.94,8.25,8.0,1,1
3374,EEE805,EEE,8,2,,,84.26,11.74,74.94,8.25,8.0,1,1
3375,CSE101,CSE,1,3,44.9,34.76,72.88,26.1,100.0,,,0,1
3375,CSE103,CSE,1,2,,,72.88,26.1,100.0,,,0,1
3375,CSE104,CSE,1,3,38.86,40.7,72.88,26.1,100.0,,,0,1
3375,CSE105,CSE,1,3,50.0,48.52,72.88,26.1,100.0,,,0,1
3375,CSE201,CSE,2,3,47.42,46.33,73.59,32.74,94.39,9.27,9.27,0,1
3375,CSE202,CSE,2,3,50.0,42.94,73.59,32.74,94.39,9.27,9.27,0,1
3375,CSE203,CSE,2,4,,,73.59,32.74,94.39,9.27,9.27,0,1
3375,CSE204,CSE,2,2,,,73.59,32.74,94.39,9.27,9.27,0,1
3375,CSE205,CSE,2,2,,,73.59,32.74,94.39,9.27,9.27,0,1
3375,CSE301,CSE,3,3,37.64,37.01,56.2,31.84,100.0,9.86,9.6,0,1
3375,CSE303,CSE,3,2,,,56.2,31.84,100.0,9.86,9.6,0,1
3375,CSE304,CSE,3,3,39.26,37.17,56.2,31.84,100.0,9.86,9.6,0,1
3375,CSE305,CSE,3,3,38.31,39.79,56.2,31.84,100.0,9.86,9.6,0,1
3375,CSE401,CSE,4,3,44.66,43.67,52.39,32.02,93.3,8.36,9.22,0,1
3375,CSE402,CSE,4,3,37.35,34.73,52.39,32.02,93.3,8.36,9.22,0,1
3375,CSE403,CSE,4,3,50.0,48.64,52.39,32.02,93.3,8.36,9.22,0,1
3375,CSE404,CSE,4,3,43.55,38.14,52.39,32.02,93.3,8.36,9.22,0,1
3375,CSE405,CSE,4,3,45.09,50.0,52.39,32.02,93.3,8.36,9.22,0,1
3375,CSE501,CSE,5,2,,,62.55,27.17,97.48,9.2,9.22,0,1
3375,CSE502,CSE,5,3,38.77,38.96,62.55,27.17,97.48,9.2,9.22,0,1
3375,CSE503,CSE,5,3,48.89,42.79,62.55,27.17,97.48,9.2,9.22,0,1
3375,CSE504,CSE,5,3,37.48,33.31,62.55,27.17,97.48,9.2,9.22,0,1
3375,CSE505,CSE,5,3,,39.88,62.55,27.17,97.48,9.2,9.22,0,1
3375,CSE601,CSE,6,2,,,66.43,37.25,100.0,8.14,8.98,0,1
3375,CSE602,CSE,6,3,43.04,45.4,66.43,37.25,100.0,8.14,8.98,0,1
3375,CSE603,CSE,6,3,49.9,44.53,66.43,37.25,100.0,8.14,8.98,0,1
3375,CSE604,CSE,6,3,50.0,47.16,66.43,37.25,100.0,8.14,8.98,0,1
3375,CSE605,CSE,6,3,44.29,,66.43,37.25,100.0,8.14,8.98,0,1
3375,CSE701,CSE,7,2,,,74.38,30.05,100.0,9.14,9.01,0,1
3375,CSE702,CSE,7,3,41.74,49.66,74.38,30.05,100.0,9.14,9.01,0,1
3375,CSE703,CSE,7,3,36.67,44.94,74.38,30.05,100.0,9.14,9.01,0,1
3375,CSE801,CSE,8,2,,,66.92,27.97,100.0,9.38,9.05,0,1
3375,CSE802,CSE,8,3,46.5,43.08,66.92,27.97,100.0,9.38,9.05,0,1
3375,CSE803,CSE,8,3,46.99,40.95,66.92,27.97,100.0,9.38,9.05,0,1
3375,CSE804,CSE,8,2,,,66.92,27.97,100.0,9.38,9.05,0,1
3375,CSE805,CSE,8,3,50.0,47.51,66.92,27.97,100.0,9.38,9.05,0,1
3376,ECE101,ECE,1,3,34.17,41.05,90.56,16.05,76.61,,,0,1
3376,ECE102,ECE,1,3,39.3,36.05,90.56,16.05,76.61,,,0,1
3376,ECE103,ECE,1,3,30.43,35.13,90.56,16.05,76.61,,,0,1
3376,ECE105,ECE,1,3,38.22,46.59,90.56,16.05,76.61,,,0,1
3376,ECE201,ECE,2,2,,,86.98,17.93,74.5,7.75,7.75,0,1
3376,ECE202,ECE,2,3,44.28,42.05,86.98,17.93,74.5,7.75,7.75,0,1
3376,ECE203,ECE,2,3,39.1,37.89,86.98,17.93,74.5,7.75,7.75,0,1
3376,ECE204,ECE,2,3,26.13,24.96,86.98,17.93,74.5,7.75,7.75,0,1
3376,ECE205,ECE,2,3,34.94,39.17,86.98,17.93,74.5,7.75,7.75,0,1
3376,ECE302,ECE,3,2,,,89.97,25.49,80.76,7.86,7.81,0,1
3376,ECE304,ECE,3,4,,,89.97,25.49,80.76,7.86,7.81,0,1
3376,ECE305,ECE,3,3,32.45,49.57,89.97,25.49,80.76,7.86,7.81,0,1
3376,ECE402,ECE,4,3,40.07,38.52,89.31,9.28,89.67,9.0,8.11,0,1
3376,ECE403,ECE,4,3,38.62,36.83,89.31,9.28,89.67,9.0,8.11,0,1
3376,ECE404,ECE,4,3,37.94,40.43,89.31,9.28,89.67,9.0,8.11,0,1
3376,ECE405,ECE,4,3,41.76,32.93,89.31,9.28,89.67,9.0,8.11,0,1
3376,ECE501,ECE,5,3,37.13,33.45,92.81,9.44,100.0,8.25,8.15,0,1
3376,ECE502,ECE,5,3,28.51,29.16,92.81,9.44,100.0,8.25,8.15,0,1
3376,ECE503,ECE,5,2,,,92.81,9.44,100.0,8.25,8.15,0,1
3376,ECE504,ECE,5,3,34.29,33.93,92.81,9.44,100.0,8.25,8.15,0,1
3376,ECE505,ECE,5,3,45.57,37.55,92.81,9.44,100.0,8.25,8.15,0,1
3376,ECE601,ECE,6,3,45.07,37.26,92.78,13.83,74.07,7.21,7.93,0,1
3376,ECE602,ECE,6,3,35.38,29.94,92.78,13.83,74.07,7.21,7.93,0,1
3376,ECE603,ECE,6,2,,,92.78,13.83,74.07,7.21,7.93,0,1
3376,ECE604,ECE,6,3,35.37,29.03,92.78,13.83,74.07,7.21,7.93,0,1
3376,ECE701,ECE,7,2,,,92.86,12.13,89.1,8.18,7.97,0,1
3376,ECE702,ECE,7,3,33.02,39.88,92.86,12.13,89.1,8.18,7.97,0,1
3376,ECE703,ECE,7,3,37.2,36.95,92.86,12.13,89.1,8.18,7.97,0,1
3376,ECE704,ECE,7,2,,,92.86,12.13,89.1,8.18,7.97,0,1
3376,ECE705,ECE,7,2,,,92.86,12.13,89.1,8.18,7.97,0,1
3376,ECE801,ECE,8,2,,,100.0,14.5,79.2,8.17,8.0,0,1
3376,ECE802,ECE,8,2,,,100.0,14.5,79.2,8.17,8.0,0,1
3376,ECE803,ECE,8,3,31.4,32.07,100.0,14.5,79.2,8.17,8.0,0,1
3376,ECE804,ECE,8,3,45.66,42.66,100.0,14.5,79.2,8.17,8.0,0,1
3376,ECE805,ECE,8,3,40.31,40.32,100.0,14.5,79.2,8.17,8.0,0,1
3377,ME101,ME,1,4,,,69.98,15.14,71.48,,,0,1
3377,ME102,ME,1,2,,,69.98,15.14,71.48,,,0,1
3377,ME103,ME,1,3,49.02,42.19,69.98,15.14,71.48,,,0,1
3377,ME104,ME,1,3,36.01,37.28,69.98,15.14,71.48,,,0,1
3377,ME105,ME,1,3,37.37,38.16,69.98,15.14,71.48,,,0,1
3377,ME201,ME,2,3,49.51,47.73,69.9,25.25,66.31,8.47,8.47,0,1
3377,ME202,ME,2,2,,,69.9,25.25,66.31,8.47,8.47,0,1
3377,ME203,ME,2,2,,,69.9,25.25,66.31,8.47,8.47,0,1
3377,ME204,ME,2,4,,,69.9,25.25,66.31,8.47,8.47,0,1
3377,ME205,ME,2,3,50.0,50.0,69.9,25.25,66.31,8.47,8.47,0,1
3377,ME301,ME,3,3,38.55,37.39,61.56,9.38,70.45,10.0,9.21,0,1
3377,ME302,ME,3,2,,,61.56,9.38,70.45,10.0,9.21,0,1
3377,ME303,ME,3,2,,,61.56,9.38,70.45,10.0,9.21,0,1
3377,ME304,ME,3,3,30.91,37.93,61.56,9.38,70.45,10.0,9.21,0,1
3377,ME305,ME,3,2,,,61.56,9.38,70.45,10.0,9.21,0,1
3377,ME401,ME,4,3,48.85,47.24,63.9,15.77,67.24,7.92,8.83,0,1
3377,ME402,ME,4,3,38.99,48.57,63.9,15.77,67.24,7.92,8.83,0,1
3377,ME403,ME,4,3,33.24,39.01,63.9,15.77,67.24,7.92,8.83,0,1
3377,ME404,ME,4,3,47.86,50.0,63.9,15.77,67.24,7.92,8.83,0,1
3377,ME405,ME,4,3,50.0,50.0,63.9,15.77,67.24,7.92,8.83,0,1
3377,ME501,ME,5,3,41.6,44.27,64.28,8.22,71.22,9.4,8.98,0,1
3377,ME502,ME,5,2,,,64.28,8.22,71.22,9.4,8.98,0,1
3377,ME503,ME,5,3,36.49,33.72,64.28,8.22,71.22,9.4,8.98,0,1
3377,ME504,ME,5,3,46.55,36.69,64.28,8.22,71.22,9.4,8.98,0,1
3377,ME601,ME,6,3,44.25,37.21,82.41,13.07,86.73,8.27,8.87,0,1
3377,ME602,ME,6,3,40.64,38.82,82.41,13.07,86.73,8.27,8.87,0,1
3377,ME603,ME,6,2,,,82.41,13.07,86.73,8.27,8.87,0,1
3377,ME604,ME,6,3,47.96,50.0,82.41,13.07,86.73,8.27,8.87,0,1
3377,ME605,ME,6,3,45.41,38.3,82.41,13.07,86.73,8.27,8.87,0,1
3377,ME701,ME,7,3,41.17,42.43,89.21,7.19,76.27,8.93,8.88,0,1
3377,ME702,ME,7,3,36.45,38.53,89.21,7.19,76.27,8.93,8.88,0,1
3377,ME704,ME,7,2,,,89.21,7.19,76.27,8.93,8.88,0,1
3377,ME705,ME,7,2,,,89.21,7.19,76.27,8.93,8.88,0,1
3377,ME801,ME,8,4,,,71.16,22.59,81.12,9.2,8.91,0,1
3377,ME802,ME,8,2,,,71.16,22.59,81.12,9.2,8.91,0,1
3377,ME803,ME,8,3,46.24,50.0,71.16,22.59,81.12,9.2,8.91,0,1
3377,ME804,ME,8,4,,,71.16,22.59,81.12,9.2,8.91,0,1
3377,ME805,ME,8,3,50.0,45.42,71.16,22.59,81.12,9.2,8.91,0,1
3378,EEE101,EEE,1,3,38.43,50.0,81.05,17.41,88.97,,,0,1
3378,EEE102,EEE,1,2,,,81.05,17.41,88.97,,,0,1
3378,EEE103,EEE,1,2,,,81.05,17.41,88.97,,,0,1
3378,EEE104,EEE,1,3,41.5,43.33,81.05,17.41,88.97,,,0,1
3378,EEE105,EEE,1,3,33.42,35.33,81.05,17.41,88.97,,,0,1
3378,EEE201,EEE,2,2,,,90.26,11.89,100.0,8.69,8.69,0,1
3378,EEE202,EEE,2,3,35.52,27.69,90.26,11.89,100.0,8.69,8.69,0,1
3378,EEE203,EEE,2,3,42.18,39.55,90.26,11.89,100.0,8.69,8.69,0,1
3378,EEE204,EEE,2,3,37.54,42.99,90.26,11.89,100.0,8.69,8.69,0,1
3378,EEE205,EEE,2,3,42.75,40.37,90.26,11.89,100.0,8.69,8.69,0,1
3378,EEE301,EEE,3,2,,,76.23,23.04,95.04,8.57,8.63,0,1
3378,EEE302,EEE,3,3,41.93,35.39,76.23,23.04,95.04,8.57,8.63,0,1
3378,EEE303,EEE,3,3,41.78,46.13,76.23,23.04,95.04,8.57,8.63,0,1
3378,EEE304,EEE,3,3,46.44,45.19,76.23,23.04,95.04,8.57,8.63,0,1
3378,EEE305,EEE,3,2,,,76.23,23.04,95.04,8.57,8.63,0,1
3378,EEE401,EEE,4,3,46.7,46.96,84.92,19.28,90.7,8.92,8.72,0,1
3378,EEE402,EEE,4,2,,,84.92,19.28,90.7,8.92,8.72,0,1
3378,EEE403,EEE,4,3,45.53,46.0,84.92,19.28,90.7,8.92,8.72,0,1
3378,EEE405,EEE,4,3,44.42,46.95,84.92,19.28,90.7,8.92,8.72,0,1
3378,EEE501,EEE,5,3,,40.23,73.76,17.99,94.74,9.09,8.8,0,1
3378,EEE502,EEE,5,3,38.97,37.49,73.76,17.99,94.74,9.09,8.8,0,1
