student_id,course_code,branch,semester,course_credits,course_type,CA_mark,MID_mark,attendance_percentage,study_hours_per_week,assignment_completion_pct,previous_sgpa,previous_cgpa,backlog_count,TARGET_END_MARKS
6513,ECE105,ECE,1,3,THEORY,36.64,40.57,68.3,11.06,56.59,,,0,78.35
6513,ECE202,ECE,2,3,THEORY,34.9,30.59,60.27,5.03,58.25,7.75,7.75,0,78.55
6513,ECE203,ECE,2,3,THEORY,21.84,18.14,60.27,5.03,58.25,7.75,7.75,0,60.82
6513,ECE204,ECE,2,3,THEORY,24.96,28.06,60.27,5.03,58.25,7.75,7.75,0,50.61
6513,ECE205,ECE,2,3,THEORY,37.42,24.09,60.27,5.03,58.25,7.75,7.75,0,60.95
6513,ECE301,ECE,3,0,NON_CREDIT,36.72,,66.83,6.95,66.25,7.07,7.38,0,68.44
6513,ECE303,ECE,3,0,NON_CREDIT,23.4,,66.83,6.95,66.25,7.07,7.38,0,64.54
6513,ECE305,ECE,3,3,THEORY,26.38,27.33,66.83,6.95,66.25,7.07,7.38,0,69.43
6513,ECE401,ECE,4,0,NON_CREDIT,31.84,,73.25,2.0,43.67,6.78,7.23,0,60.56
6513,ECE402,ECE,4,3,THEORY,44.61,38.7,73.25,2.0,43.67,6.78,7.23,0,76.21
6513,ECE403,ECE,4,3,THEORY,36.8,36.75,73.25,2.0,43.67,6.78,7.23,0,69.75
6513,ECE404,ECE,4,3,THEORY,29.9,33.4,73.25,2.0,43.67,6.78,7.23,0,59.85
6513,ECE405,ECE,4,3,THEORY,32.22,26.78,73.25,2.0,43.67,6.78,7.23,0,62.82
6513,ECE501,ECE,5,3,THEORY,25.44,23.31,66.62,3.63,47.77,7.5,7.3,0,52.64
6513,ECE502,ECE,5,3,THEORY,26.43,26.45,66.62,3.63,47.77,7.5,7.3,0,53.02
6513,ECE504,ECE,5,3,THEORY,31.54,28.25,66.62,3.63,47.77,7.5,7.3,0,45.7
6513,ECE505,ECE,5,3,THEORY,34.33,36.88,66.62,3.63,47.77,7.5,7.3,0,65.13
6513,ECE601,ECE,6,3,THEORY,30.69,23.24,75.72,8.03,63.34,6.36,7.08,0,59.75
6513,ECE602,ECE,6,3,THEORY,39.06,44.42,75.72,8.03,63.34,6.36,7.08,0,71.27
6513,ECE604,ECE,6,3,THEORY,46.96,38.6,75.72,8.03,63.34,6.36,7.08,0,81.75
6513,ECE605,ECE,6,0,NON_CREDIT,44.41,,75.72,8.03,63.34,6.36,7.08,0,74.49
6513,ECE702,ECE,7,3,THEORY,31.24,31.67,68.21,5.4,41.82,7.73,7.18,0,79.71
6513,ECE703,ECE,7,3,THEORY,38.31,40.94,68.21,5.4,41.82,7.73,7.18,0,84.26
6513,ECE803,ECE,8,3,THEORY,31.31,32.8,65.46,3.58,66.12,8.58,7.38,0,56.23
6513,ECE804,ECE,8,3,THEORY,31.33,31.17,65.46,3.58,66.12,8.58,7.38,0,59.77
6513,ECE805,ECE,8,3,THEORY,26.55,27.54,65.46,3.58,66.12,8.58,7.38,0,51.35
6514,CSE101,CSE,1,3,THEORY,40.58,49.33,79.52,18.47,75.35,,,0,89.97
6514,CSE102,CSE,1,0,NON_CREDIT,37.16,,79.52,18.47,75.35,,,0,75.32
6514,CSE105,CSE,1,3,THEORY,38.44,33.7,79.52,18.47,75.35,,,0,74.29
6514,CSE201,CSE,2,3,THEORY,33.73,40.44,73.15,16.94,86.89,7.45,7.45,0,66.96
6514,CSE202,CSE,2,3,THEORY,30.37,25.66,73.15,16.94,86.89,7.45,7.45,0,53.54
6514,CSE301,CSE,3,3,THEORY,34.67,34.56,68.6,5.59,86.65,8.0,7.76,0,60.61
6514,CSE302,CSE,3,0,NON_CREDIT,32.87,,68.6,5.59,86.65,8.0,7.76,0,50.77
6514,CSE304,CSE,3,3,THEORY,32.73,32.92,68.6,5.59,86.65,8.0,7.76,0,62.88
6514,CSE305,CSE,3,3,THEORY,35.23,32.3,68.6,5.59,86.65,8.0,7.76,0,71.81
6514,CSE401,CSE,4,3,THEORY,45.02,42.47,73.14,19.85,67.87,7.0,7.53,0,93.03
6514,CSE402,CSE,4,3,THEORY,47.87,38.06,73.14,19.85,67.87,7.0,7.53,0,89.09
6514,CSE403,CSE,4,3,THEORY,34.87,39.19,73.14,19.85,67.87,7.0,7.53,0,65.09
6514,CSE404,CSE,4,3,THEORY,27.44,23.38,73.14,19.85,67.87,7.0,7.53,0,53.02
6514,CSE405,CSE,4,3,THEORY,33.99,25.43,73.14,19.85,67.87,7.0,7.53,0,63.77
6514,CSE502,CSE,5,3,THEORY,39.89,37.21,66.63,22.42,67.0,7.8,7.61,0,82.47
6514,CSE503,CSE,5,3,THEORY,30.87,29.06,66.63,22.42,67.0,7.8,7.61,0,62.33
6514,CSE504,CSE,5,3,THEORY,37.18,38.23,66.63,22.42,67.0,7.8,7.61,0,82.48
6514,CSE505,CSE,5,3,THEORY,31.54,28.63,66.63,22.42,67.0,7.8,7.61,0,68.8
6514,CSE602,CSE,6,3,THEORY,31.49,29.55,75.97,13.96,72.57,7.43,7.57,0,60.31
6514,CSE603,CSE,6,3,THEORY,46.84,38.09,75.97,13.96,72.57,7.43,7.57,0,89.59
6514,CSE604,CSE,6,3,THEORY,38.07,37.73,75.97,13.96,72.57,7.43,7.57,0,77.92
6514,CSE605,CSE,6,3,THEORY,22.47,35.63,75.97,13.96,72.57,7.43,7.57,0,54.24
6514,CSE702,CSE,7,3,THEORY,36.13,47.34,74.23,18.43,76.15,7.57,7.57,0,81.61
6514,CSE703,CSE,7,3,THEORY,40.08,43.29,74.23,18.43,76.15,7.57,7.57,0,77.76
6514,CSE704,CSE,7,0,NON_CREDIT,41.92,,74.23,18.43,76.15,7.57,7.57,0,83.49
6514,CSE705,CSE,7,0,NON_CREDIT,37.12,,74.23,18.43,76.15,7.57,7.57,0,80.43
6514,CSE802,CSE,8,3,THEORY,27.23,38.46,74.43,10.38,71.79,9.25,7.72,0,67.03
6514,CSE803,CSE,8,3,THEORY,28.01,28.24,74.43,10.38,71.79,9.25,7.72,0,59.2
6514,CSE805,CSE,8,3,THEORY,37.92,35.72,74.43,10.38,71.79,9.25,7.72,0,86.33
6515,ME103,ME,1,3,THEORY,36.98,27.69,77.52,12.32,71.69,,,0,63.62
6515,ME104,ME,1,3,THEORY,,40.66,77.52,12.32,71.69,,,0,78.14
6515,ME105,ME,1,3,THEORY,35.08,,77.52,12.32,71.69,,,0,72.48
6515,ME201,ME,2,3,THEORY,29.58,30.42,85.73,9.98,77.49,6.33,6.33,0,60.24
6515,ME205,ME,2,3,THEORY,39.31,31.74,85.73,9.98,77.49,6.33,6.33,0,66.22
6515,ME301,ME,3,3,THEORY,32.84,36.6,81.12,10.32,90.85,7.43,6.86,0,59.69
6515,ME304,ME,3,3,THEORY,,33.75,81.12,10.32,90.85,7.43,6.86,0,80.17
6515,ME401,ME,4,3,THEORY,43.89,43.99,68.95,16.94,79.46,6.92,6.88,0,83.57
6515,ME402,ME,4,3,THEORY,35.89,39.96,68.95,16.94,79.46,6.92,6.88,0,66.27
6515,ME403,ME,4,3,THEORY,36.18,30.53,68.95,16.94,79.46,6.92,6.88,0,63.48
6515,ME404,ME,4,3,THEORY,36.6,37.46,68.95,16.94,79.46,6.92,6.88,0,63.47
6515,ME405,ME,4,3,THEORY,44.71,35.37,68.95,16.94,79.46,6.92,6.88,0,72.01
6515,ME501,ME,5,3,THEORY,37.48,38.88,73.37,16.82,88.59,7.8,7.12,0,89.56
6515,ME503,ME,5,3,THEORY,39.89,33.88,73.37,16.82,88.59,7.8,7.12,0,77.45
6515,ME504,ME,5,3,THEORY,34.75,32.77,73.37,16.82,88.59,7.8,7.12,0,62.14
6515,ME505,ME,5,0,NON_CREDIT,38.44,,73.37,16.82,88.59,7.8,7.12,0,69.98
6515,ME601,ME,6,3,THEORY,29.92,27.1,69.84,11.4,70.07,7.82,7.24,0,69.12
6515,ME602,ME,6,3,THEORY,39.36,40.71,69.84,11.4,70.07,7.82,7.24,0,76.23
6515,ME604,ME,6,3,THEORY,30.64,27.25,69.84,11.4,70.07,7.82,7.24,0,56.13
6515,ME605,ME,6,3,THEORY,31.12,16.25,69.84,11.4,70.07,7.82,7.24,0,61.71
6515,ME701,ME,7,3,THEORY,33.04,29.67,82.97,15.0,77.8,6.64,7.14,0,64.38
6515,ME702,ME,7,3,THEORY,40.0,43.07,82.97,15.0,77.8,6.64,7.14,0,73.03
6515,ME703,ME,7,0,NON_CREDIT,37.69,,82.97,15.0,77.8,6.64,7.14,0,79.04
6515,ME803,ME,8,3,THEORY,34.05,33.25,64.56,14.03,68.35,8.3,7.26,0,65.34
6515,ME805,ME,8,3,THEORY,28.8,33.8,64.56,14.03,68.35,8.3,7.26,0,70.07
6516,CSE301,CSE,3,3,THEORY,40.99,27.49,88.35,16.66,81.7,,,0,66.78
6516,CSE302,CSE,3,0,NON_CREDIT,24.71,,88.35,16.66,81.7,,,0,58.8
6516,CSE304,CSE,3,3,THEORY,27.56,35.26,88.35,16.66,81.7,,,0,65.73
6516,CSE305,CSE,3,3,THEORY,24.34,24.32,88.35,16.66,81.7,,,0,54.5
6516,CSE401,CSE,4,3,THEORY,34.83,33.74,78.0,24.13,81.44,6.55,6.55,0,83.32
6516,CSE402,CSE,4,3,THEORY,30.48,33.18,78.0,24.13,81.44,6.55,6.55,0,50.41
6516,CSE403,CSE,4,3,THEORY,32.87,37.21,78.0,24.13,81.44,6.55,6.55,0,61.35
6516,CSE404,CSE,4,3,THEORY,35.04,37.84,78.0,24.13,81.44,6.55,6.55,0,67.03
6516,CSE405,CSE,4,3,THEORY,29.05,27.94,78.0,24.13,81.44,6.55,6.55,0,53.86
6516,CSE502,CSE,5,3,THEORY,28.8,32.41,85.63,24.16,87.57,6.8,6.69,0,52.63
6516,CSE503,CSE,5,3,THEORY,26.51,25.12,85.63,24.16,87.57,6.8,6.69,0,55.99
6516,CSE504,CSE,5,3,THEORY,32.35,35.08,85.63,24.16,87.57,6.8,6.69,0,76.55
6516,CSE505,CSE,5,3,THEORY,37.93,36.69,85.63,24.16,87.57,6.8,6.69,0,71.71
6516,CSE602,CSE,6,3,THEORY,27.92,27.89,84.57,19.98,89.31,7.14,6.85,0,76.36
6516,CSE603,CSE,6,3,THEORY,32.33,31.51,84.57,19.98,89.31,7.14,6.85,0,66.56
6516,CSE604,CSE,6,3,THEORY,35.56,32.16,84.57,19.98,89.31,7.14,6.85,0,61.75
6516,CSE605,CSE,6,3,THEORY,31.04,31.76,84.57,19.98,89.31,7.14,6.85,0,65.84
6516,CSE702,CSE,7,3,THEORY,39.91,33.11,85.67,26.15,100.0,7.14,6.93,0,82.12
6516,CSE703,CSE,7,3,THEORY,35.87,39.87,85.67,26.15,100.0,7.14,6.93,0,74.37
6516,CSE704,CSE,7,0,NON_CREDIT,21.62,,85.67,26.15,100.0,7.14,6.93,0,51.63
6516,CSE705,CSE,7,0,NON_CREDIT,39.88,,85.67,26.15,100.0,7.14,6.93,0,67.69
6516,CSE802,CSE,8,3,THEORY,32.79,37.51,85.09,16.94,83.46,8.0,7.06,0,65.83
6516,CSE803,CSE,8,3,THEORY,35.07,35.49,85.09,16.94,83.46,8.0,7.06,0,68.92
6516,CSE805,CSE,8,3,THEORY,39.01,40.51,85.09,16.94,83.46,8.0,7.06,0,67.18
6517,ME103,ME,1,3,THEORY,32.22,32.55,64.11,3.66,72.23,,,0,77.06
6517,ME104,ME,1,3,THEORY,32.15,39.13,64.11,3.66,72.23,,,0,61.35
6517,ME105,ME,1,3,THEORY,36.87,33.31,64.11,3.66,72.23,,,0,79.9
6517,ME201,ME,2,3,THEORY,32.7,35.02,66.44,7.31,78.58,7.4,7.4,0,60.73
6517,ME205,ME,2,3,THEORY,,33.2,66.44,7.31,78.58,7.4,7.4,0,73.02
6517,ME301,ME,3,3,THEORY,31.15,36.74,51.41,2.0,74.09,7.79,7.59,0,59.3
6517,ME304,ME,3,3,THEORY,25.75,30.0,51.41,2.0,74.09,7.79,7.59,0,62.58
6517,ME401,ME,4,3,THEORY,40.32,40.02,55.26,13.52,69.42,6.75,7.34,0,75.98
6517,ME402,ME,4,3,THEORY,37.05,36.32,55.26,13.52,69.42,6.75,7.34,0,83.75
6517,ME403,ME,4,3,THEORY,35.6,35.76,55.26,13.52,69.42,6.75,7.34,0,76.51
6517,ME404,ME,4,3,THEORY,42.28,44.13,55.26,13.52,69.42,6.75,7.34,0,91.14
6517,ME405,ME,4,3,THEORY,40.73,37.75,55.26,13.52,69.42,6.75,7.34,0,84.37
6517,ME501,ME,5,3,THEORY,34.29,34.47,59.12,13.33,76.71,8.4,7.62,0,62.5
6517,ME503,ME,5,3,THEORY,,31.64,59.12,13.33,76.71,8.4,7.62,0,64.14
6517,ME504,ME,5,3,THEORY,37.2,36.53,59.12,13.33,76.71,8.4,7.62,0,73.25
6517,ME505,ME,5,0,NON_CREDIT,37.39,,59.12,13.33,76.71,8.4,7.62,0,61.56
6517,ME601,ME,6,3,THEORY,27.63,21.55,49.94,5.82,68.41,6.91,7.51,0,56.59
6517,ME602,ME,6,3,THEORY,25.87,18.59,49.94,5.82,68.41,6.91,7.51,0,52.77
6517,ME604,ME,6,3,THEORY,35.68,37.83,49.94,5.82,68.41,6.91,7.51,0,75.07
6517,ME605,ME,6,3,THEORY,26.7,33.77,49.94,5.82,68.41,6.91,7.51,0,58.45
6517,ME701,ME,7,3,THEORY,25.62,32.24,53.13,9.68,63.75,6.36,7.31,0,54.34
6517,ME702,ME,7,3,THEORY,30.51,27.16,53.13,9.68,63.75,6.36,7.31,0,58.5
6517,ME703,ME,7,0,NON_CREDIT,32.74,,53.13,9.68,63.75,6.36,7.31,0,65.24
6517,ME803,ME,8,3,THEORY,32.34,31.73,40.93,20.53,69.87,6.4,7.21,0,59.54
6517,ME805,ME,8,3,THEORY,40.1,35.47,40.93,20.53,69.87,6.4,7.21,0,74.22
6518,CE103,CE,1,3,THEORY,34.72,38.22,69.19,8.63,74.11,,,0,60.9
6518,CE104,CE,1,3,THEORY,36.62,34.54,69.19,8.63,74.11,,,0,68.18
6518,CE105,CE,1,3,THEORY,32.44,34.11,69.19,8.63,74.11,,,0,59.95
6518,CE201,CE,2,3,THEORY,31.73,32.0,70.87,8.08,70.22,6.6,6.6,0,43.39
6518,CE204,CE,2,3,THEORY,38.96,35.44,70.87,8.08,70.22,6.6,6.6,0,72.5
6518,CE205,CE,2,3,THEORY,26.83,27.29,70.87,8.08,70.22,6.6,6.6,0,55.81
6518,CE301,CE,3,3,THEORY,28.69,31.19,85.34,8.71,77.13,7.2,6.9,0,52.14
6518,CE302,CE,3,3,THEORY,34.3,37.24,85.34,8.71,77.13,7.2,6.9,0,75.35
6518,CE303,CE,3,3,THEORY,31.12,46.13,85.34,8.71,77.13,7.2,6.9,0,76.21
6518,CE304,CE,3,3,THEORY,29.46,27.69,85.34,8.71,77.13,7.2,6.9,0,61.07
6518,CE305,CE,3,0,NON_CREDIT,30.81,,85.34,8.71,77.13,7.2,6.9,0,53.93
6518,CE401,CE,4,3,THEORY,32.01,38.55,74.83,13.67,70.6,7.0,6.93,0,69.68
6518,CE402,CE,4,3,THEORY,29.63,25.47,74.83,13.67,70.6,7.0,6.93,0,63.66
6518,CE404,CE,4,3,THEORY,37.54,33.45,74.83,13.67,70.6,7.0,6.93,0,65.77
6518,CE405,CE,4,0,NON_CREDIT,40.89,,74.83,13.67,70.6,7.0,6.93,0,72.65
6518,CE501,CE,5,0,NON_CREDIT,35.19,,77.25,9.44,82.62,7.55,7.06,0,66.78
6518,CE502,CE,5,3,THEORY,32.92,34.05,77.25,9.44,82.62,7.55,7.06,0,68.39
6518,CE503,CE,5,3,THEORY,28.65,28.44,77.25,9.44,82.62,7.55,7.06,0,59.02
6518,CE504,CE,5,3,THEORY,27.27,33.67,77.25,9.44,82.62,7.55,7.06,0,70.87
6518,CE505,CE,5,3,THEORY,27.49,26.24,77.25,9.44,82.62,7.55,7.06,0,53.01
6518,CE601,CE,6,3,THEORY,33.69,29.09,75.58,10.07,74.2,6.5,6.95,0,60.39
6518,CE603,CE,6,3,THEORY,34.52,30.14,75.58,10.07,74.2,6.5,6.95,0,54.49
6518,CE604,CE,6,3,THEORY,34.57,31.54,75.58,10.07,74.2,6.5,6.95,0,71.25
6518,CE605,CE,6,3,THEORY,32.99,29.75,75.58,10.07,74.2,6.5,6.95,0,61.84
6518,CE701,CE,7,0,NON_CREDIT,34.46,,83.81,7.34,72.33,6.79,6.92,0,62.02
6518,CE702,CE,7,3,THEORY,36.6,38.35,83.81,7.34,72.33,6.79,6.92,0,67.94
6518,CE703,CE,7,3,THEORY,26.92,28.02,83.81,7.34,72.33,6.79,6.92,0,48.59
6518,CE704,CE,7,3,THEORY,27.36,33.92,83.81,7.34,72.33,6.79,6.92,0,56.81
6518,CE705,CE,7,0,NON_CREDIT,32.49,,83.81,7.34,72.33,6.79,6.92,0,54.26
6518,CE801,CE,8,3,THEORY,38.39,38.39,96.7,6.84,60.33,6.67,6.9,0,72.63
6518,CE804,CE,8,3,THEORY,29.73,35.52,96.7,6.84,60.33,6.67,6.9,0,78.18
6519,ECE101,ECE,1,3,THEORY,43.9,42.58,59.23,11.43,81.06,,,0,92.65
6519,ECE102,ECE,1,3,THEORY,39.16,44.65,59.23,11.43,81.06,,,0,73.58
6519,ECE103,ECE,1,3,THEORY,44.41,42.99,59.23,11.43,81.06,,,0,88.21
6519,ECE104,ECE,1,0,NON_CREDIT,40.47,,59.23,11.43,81.06,,,0,88.62
6519,ECE105,ECE,1,3,THEORY,41.7,42.79,59.23,11.43,81.06,,,0,83.13
6519,ECE202,ECE,2,3,THEORY,34.52,50.0,67.62,12.86,83.4,8.75,8.75,0,79.8
6519,ECE203,ECE,2,3,THEORY,,40.39,67.62,12.86,83.4,8.75,8.75,0,98.2
6519,ECE204,ECE,2,3,THEORY,31.18,34.81,67.62,12.86,83.4,8.75,8.75,0,74.37
6519,ECE205,ECE,2,3,THEORY,43.48,42.05,67.62,12.86,83.4,8.75,8.75,0,88.03
6519,ECE301,ECE,3,0,NON_CREDIT,41.68,,66.31,26.34,99.73,8.5,8.62,0,100.0
6519,ECE303,ECE,3,0,NON_CREDIT,47.44,,66.31,26.34,99.73,8.5,8.62,0,82.36
6519,ECE305,ECE,3,3,THEORY,49.9,44.04,66.31,26.34,99.73,8.5,8.62,0,97.62
6519,ECE401,ECE,4,0,NON_CREDIT,49.39,,76.01,19.46,85.5,10.0,8.97,0,100.0
6519,ECE402,ECE,4,3,THEORY,29.54,26.22,76.01,19.46,85.5,10.0,8.97,0,56.56
6519,ECE403,ECE,4,3,THEORY,44.34,41.34,76.01,19.46,85.5,10.0,8.97,0,83.82
6519,ECE404,ECE,4,3,THEORY,45.28,48.89,76.01,19.46,85.5,10.0,8.97,0,96.17
6519,ECE405,ECE,4,3,THEORY,40.74,42.32,76.01,19.46,85.5,10.0,8.97,0,81.53
6519,ECE501,ECE,5,3,THEORY,44.57,43.83,67.26,13.14,77.6,8.5,8.85,0,81.82
6519,ECE502,ECE,5,3,THEORY,44.46,49.41,67.26,13.14,77.6,8.5,8.85,0,89.81
6519,ECE504,ECE,5,3,THEORY,48.38,46.31,67.26,13.14,77.6,8.5,8.85,0,88.04
6519,ECE505,ECE,5,3,THEORY,43.23,33.07,67.26,13.14,77.6,8.5,8.85,0,71.54
6519,ECE601,ECE,6,3,THEORY,42.64,47.37,66.62,18.59,94.87,9.21,8.93,0,90.8
6519,ECE602,ECE,6,3,THEORY,46.61,42.82,66.62,18.59,94.87,9.21,8.93,0,92.35
6519,ECE604,ECE,6,3,THEORY,42.58,42.18,66.62,18.59,94.87,9.21,8.93,0,89.32
6519,ECE702,ECE,7,3,THEORY,46.13,43.37,77.23,14.67,75.88,9.73,9.06,1,96.48
6519,ECE703,ECE,7,3,THEORY,50.0,48.38,77.23,14.67,75.88,9.73,9.06,1,97.42
6519,ECE803,ECE,8,3,THEORY,39.69,35.02,49.31,12.2,82.09,10.0,9.19,1,81.93
6519,ECE804,ECE,8,3,THEORY,40.88,42.33,49.31,12.2,82.09,10.0,9.19,1,86.28
6519,ECE805,ECE,8,3,THEORY,41.78,37.58,49.31,12.2,82.09,10.0,9.19,1,95.2
6520,EEE302,EEE,3,3,THEORY,26.9,30.73,100.0,27.75,100.0,,,0,57.36
6520,EEE303,EEE,3,3,THEORY,30.16,31.48,100.0,27.75,100.0,,,0,63.04
6520,EEE304,EEE,3,3,THEORY,26.38,30.51,100.0,27.75,100.0,,,0,53.93
6520,EEE401,EEE,4,3,THEORY,34.93,29.77,85.97,30.32,88.86,6.54,6.54,0,56.68
6520,EEE403,EEE,4,3,THEORY,35.46,31.15,85.97,30.32,88.86,6.54,6.54,0,67.39
6520,EEE404,EEE,4,0,NON_CREDIT,31.82,,85.97,30.32,88.86,6.54,6.54,0,66.44
6520,EEE405,EEE,4,3,THEORY,28.83,24.88,85.97,30.32,88.86,6.54,6.54,0,66.71
6520,EEE501,EEE,5,3,THEORY,28.91,26.7,84.84,27.45,100.0,7.0,6.75,0,47.0
6520,EEE502,EEE,5,3,THEORY,33.15,33.23,84.84,27.45,100.0,7.0,6.75,0,76.01
6520,EEE503,EEE,5,0,NON_CREDIT,36.04,,84.84,27.45,100.0,7.0,6.75,0,66.04
6520,EEE505,EEE,5,3,THEORY,19.26,31.32,84.84,27.45,100.0,7.0,6.75,0,41.08
6520,EEE603,EEE,6,3,THEORY,30.61,32.59,100.0,26.48,100.0,6.54,6.68,0,64.07
6520,EEE604,EEE,6,3,THEORY,34.5,29.78,100.0,26.48,100.0,6.54,6.68,0,69.11
6520,EEE605,EEE,6,3,THEORY,24.21,26.97,100.0,26.48,100.0,6.54,6.68,0,57.19
6520,EEE701,EEE,7,3,THEORY,28.48,25.92,87.34,28.31,100.0,6.31,6.58,0,44.5
6520,EEE703,EEE,7,0,NON_CREDIT,28.88,,87.34,28.31,100.0,6.31,6.58,0,50.74
6520,EEE705,EEE,7,3,THEORY,38.65,36.55,87.34,28.31,100.0,6.31,6.58,0,64.79
6520,EEE801,EEE,8,3,THEORY,37.19,33.31,100.0,31.34,100.0,7.0,6.66,0,66.16
6521,CE103,CE,1,3,THEORY,34.43,28.76,73.83,21.49,100.0,,,0,64.98
6521,CE104,CE,1,3,THEORY,48.76,49.82,73.83,21.49,100.0,,,0,84.56
6521,CE105,CE,1,3,THEORY,45.15,49.81,73.83,21.49,100.0,,,0,93.36
6521,CE201,CE,2,3,THEORY,41.11,42.23,72.57,20.48,84.08,9.13,9.13,0,94.23
6521,CE204,CE,2,3,THEORY,42.92,34.99,72.57,20.48,84.08,9.13,9.13,0,71.23
6521,CE205,CE,2,3,THEORY,37.61,35.14,72.57,20.48,84.08,9.13,9.13,0,73.55
6521,CE301,CE,3,3,THEORY,39.74,44.43,70.53,21.75,90.09,8.33,8.73,0,82.03
6521,CE302,CE,3,3,THEORY,37.63,35.93,70.53,21.75,90.09,8.33,8.73,0,88.72
6521,CE303,CE,3,3,THEORY,33.66,41.76,70.53,21.75,90.09,8.33,8.73,0,79.93
6521,CE304,CE,3,3,THEORY,45.46,38.66,70.53,21.75,90.09,8.33,8.73,0,85.39
6521,CE305,CE,3,0,NON_CREDIT,50.0,,70.53,21.75,90.09,8.33,8.73,0,84.81
6521,CE401,CE,4,3,THEORY,37.12,38.72,67.2,20.11,87.74,8.75,8.74,0,78.0
6521,CE402,CE,4,3,THEORY,37.81,48.23,67.2,20.11,87.74,8.75,8.74,0,91.73
6521,CE404,CE,4,3,THEORY,35.35,31.86,67.2,20.11,87.74,8.75,8.74,0,67.74
6521,CE405,CE,4,0,NON_CREDIT,32.96,,67.2,20.11,87.74,8.75,8.74,0,75.9
6521,CE501,CE,5,0,NON_CREDIT,39.91,,76.1,24.41,84.4,8.0,8.58,0,100.0
6521,CE502,CE,5,3,THEORY,34.85,40.38,76.1,24.41,84.4,8.0,8.58,0,49.7
6521,CE503,CE,5,3,THEORY,46.11,50.0,76.1,24.41,84.4,8.0,8.58,0,83.66
6521,CE504,CE,5,3,THEORY,38.18,41.02,76.1,24.41,84.4,8.0,8.58,0,80.87
6521,CE505,CE,5,3,THEORY,50.0,50.0,76.1,24.41,84.4,8.0,8.58,0,99.12
6521,CE601,CE,6,3,THEORY,47.66,49.07,78.1,27.55,83.32,8.75,8.62,0,75.87
6521,CE603,CE,6,3,THEORY,39.37,35.73,78.1,27.55,83.32,8.75,8.62,0,71.0
6521,CE604,CE,6,3,THEORY,47.18,49.56,78.1,27.55,83.32,8.75,8.62,0,99.74
6521,CE605,CE,6,3,THEORY,45.25,39.42,78.1,27.55,83.32,8.75,8.62,0,87.87
6521,CE701,CE,7,0,NON_CREDIT,36.32,,71.42,22.09,93.16,9.14,8.71,0,91.72
6521,CE702,CE,7,3,THEORY,32.29,34.44,71.42,22.09,93.16,9.14,8.71,0,70.43
6521,CE704,CE,7,3,THEORY,42.24,39.16,71.42,22.09,93.16,9.14,8.71,1,88.41
6521,CE705,CE,7,0,NON_CREDIT,39.03,,71.42,22.09,93.16,9.14,8.71,1,76.04
6521,CE801,CE,8,3,THEORY,45.03,41.17,73.88,26.56,99.7,5.33,8.36,1,80.9
6521,CE804,CE,8,3,THEORY,46.58,46.83,73.88,26.56,99.7,5.33,8.36,1,98.74
6522,EEE101,EEE,1,3,THEORY,18.12,21.43,100.0,16.63,99.09,,,1,29.49
6522,EEE104,EEE,1,3,THEORY,28.14,23.51,100.0,16.63,99.09,,,2,51.43
6522,EEE105,EEE,1,3,THEORY,21.61,21.73,100.0,16.63,99.09,,,2,45.38
6522,EEE202,EEE,2,3,THEORY,25.61,25.16,100.0,20.1,87.37,3.31,3.31,2,52.81
6522,EEE203,EEE,2,3,THEORY,25.5,24.58,100.0,20.1,87.37,3.31,3.31,2,58.1
6522,EEE204,EEE,2,3,THEORY,28.53,28.9,100.0,20.1,87.37,3.31,3.31,2,57.08
6522,EEE205,EEE,2,3,THEORY,23.12,22.77,100.0,20.1,87.37,3.31,3.31,2,51.05
6522,EEE302,EEE,3,3,THEORY,16.53,15.09,94.84,14.05,93.33,5.64,4.52,4,33.14
6522,EEE303,EEE,3,3,THEORY,14.58,10.23,94.84,14.05,93.33,5.64,4.52,5,31.52
6522,EEE304,EEE,3,3,THEORY,13.93,20.31,94.84,14.05,93.33,5.64,4.52,6,41.1
6522,EEE401,EEE,4,3,THEORY,28.5,24.35,99.02,24.7,98.23,0.77,3.3,6,45.84
6522,EEE403,EEE,4,3,THEORY,22.36,23.93,99.02,24.7,98.23,0.77,3.3,6,48.69
6522,EEE404,EEE,4,0,NON_CREDIT,22.52,,99.02,24.7,98.23,0.77,3.3,6,49.75
6522,EEE405,EEE,4,3,THEORY,27.45,25.2,99.02,24.7,98.23,0.77,3.3,6,64.22
6522,EEE501,EEE,5,3,THEORY,24.21,20.48,97.04,28.34,88.95,5.82,3.84,6,50.72
6522,EEE502,EEE,5,3,THEORY,24.97,17.12,97.04,28.34,88.95,5.82,3.84,6,58.6
6522,EEE503,EEE,5,0,NON_CREDIT,16.53,,97.04,28.34,88.95,5.82,3.84,6,45.7
6522,EEE505,EEE,5,3,THEORY,22.61,22.54,97.04,28.34,88.95,5.82,3.84,6,48.85
6522,EEE603,EEE,6,3,THEORY,24.25,22.49,100.0,18.89,94.1,5.23,4.12,7,55.34
6522,EEE604,EEE,6,3,THEORY,22.45,22.15,100.0,18.89,94.1,5.23,4.12,7,59.48
6522,EEE605,EEE,6,3,THEORY,24.81,28.09,100.0,18.89,94.1,5.23,4.12,7,55.86
6522,EEE701,EEE,7,3,THEORY,28.5,32.69,100.0,23.45,87.17,5.08,4.29,7,50.03
